player,source_team,target_team,transfer,source_n90,target_n90,stat,stat_label,metric_group,metric_order,unit,carry_forward,context_prediction,actual,actual_change,predicted_change,carry_raw_abs_error,model_raw_abs_error,scale,carry_scaled_error,model_scaled_error,scaled_error_improvement,model_better_stat,model_outcome,metric_carry_error,metric_model_error,metric_gain_pct,player_carry_error_43,player_model_error_43,player_gain_pct_43,player_stat_win_rate_43,cohort_movers,cohort_carry_error_43,cohort_model_error_43,cohort_gain_pct_43,default_player
Giuliano Simeone,Alavés,Atlético Madrid,Alavés → Atlético Madrid,7,21.4,tkl,Tackles /90,Defending,7,per 90,1,1.31227765013,1.26168224299,0.261682242991,0.31227765013,0.261682242991,0.0505954071391,0.76817328966,0.340655222608,0.0658645748558,0.274790647752,1,Context model better,0.561393218863,0.493964231026,12.0110086071,0.517351590654,0.405644922426,21.5920217983,0.674418604651,255,0.542554694382,0.500315163656,7.78530370535,0
Javi Galán,Real Sociedad,Atlético Madrid,Real Sociedad → Atlético Madrid,11.9,19.8,tkl,Tackles /90,Defending,7,per 90,3.19327731092,2.94036189968,2.57575757576,-0.617519735167,-0.25291541124,0.617519735167,0.364604323926,0.76817328966,0.803880769455,0.47463811725,0.329242652204,1,Context model better,0.561393218863,0.493964231026,12.0110086071,0.654247374388,0.636380425883,2.73091634812,0.46511627907,255,0.542554694382,0.500315163656,7.78530370535,0
Julián Álvarez,Manchester City,Atlético Madrid,Manchester City → Atlético Madrid,29.4,27.9,tkl,Tackles /90,Defending,7,per 90,0.816326530612,0.937478473872,0.89605734767,0.079730817058,0.121151943259,0.079730817058,0.0414211262014,0.76817328966,0.1037927485,0.0539215913375,0.0498711571624,1,Context model better,0.561393218863,0.493964231026,12.0110086071,0.402700159657,0.42211979763,-4.82235666099,0.348837209302,255,0.542554694382,0.500315163656,7.78530370535,0
Robin Le Normand,Real Sociedad,Atlético Madrid,Real Sociedad → Atlético Madrid,27.4,23.9,tkl,Tackles /90,Defending,7,per 90,1.13138686131,1.31102016394,1.12970711297,-0.00167974834316,0.179633302631,0.00167974834316,0.181313050974,0.76817328966,0.00218667892488,0.236031444226,-0.233844765301,0,Carry-forward better,0.561393218863,0.493964231026,12.0110086071,0.428550901505,0.435886141508,-1.71163798212,0.511627906977,255,0.542554694382,0.500315163656,7.78530370535,0
Dani Olmo,RB Leipzig,Barcelona,RB Leipzig → Barcelona,16.1,13.5,tkl,Tackles /90,Defending,7,per 90,1.6149068323,1.51453521802,1.18518518519,-0.429721647113,-0.10037161428,0.429721647113,0.329350032833,0.76817328966,0.559407171399,0.428744447725,0.130662723673,1,Context model better,0.561393218863,0.493964231026,12.0110086071,0.520103064953,0.507553952774,2.41281257991,0.627906976744,255,0.542554694382,0.500315163656,7.78530370535,0
Eric García,Girona,Barcelona,Girona → Barcelona,29.3,17.4,tkl,Tackles /90,Defending,7,per 90,1.8771331058,1.90349748128,2.18390804598,0.306774940175,0.0263643754782,0.306774940175,0.280410564697,0.76817328966,0.399356426869,0.365035557043,0.034320869826,1,Context model better,0.561393218863,0.493964231026,12.0110086071,0.502975586357,0.513588135036,-2.10995304078,0.441860465116,255,0.542554694382,0.500315163656,7.78530370535,0
Antony,Manchester Utd,Betis,Manchester Utd → Betis,14.7,15.1,tkl,Tackles /90,Defending,7,per 90,2.72108843537,2.33269675972,1.65562913907,-1.0654592963,-0.388391675655,1.0654592963,0.677067620647,0.76817328966,1.38700383187,0.881399587515,0.505604244358,1,Context model better,0.561393218863,0.493964231026,12.0110086071,0.891411259981,0.722694737122,18.9269005714,0.627906976744,255,0.542554694382,0.500315163656,7.78530370535,0
Diego Llorente,Roma,Betis,Roma → Betis,24.1,28,tkl,Tackles /90,Defending,7,per 90,1.28630705394,1.32451002624,1.28571428571,-0.000592768227623,0.0382029722995,0.000592768227623,0.0387957405272,0.76817328966,0.000771659514333,0.0505038915689,-0.0497322320546,0,Carry-forward better,0.561393218863,0.493964231026,12.0110086071,0.422591611353,0.313031162222,25.9258457073,0.581395348837,255,0.542554694382,0.500315163656,7.78530370535,0
Ezequiel Ávila,Osasuna,Betis,Osasuna → Betis,9.6,7.5,tkl,Tackles /90,Defending,7,per 90,0.3125,0.719603625046,1.06666666667,0.754166666667,0.407103625046,0.754166666667,0.34706304162,0.76817328966,0.981766323846,0.451803058362,0.529963265484,1,Context model better,0.561393218863,0.493964231026,12.0110086071,0.682275473431,0.578405880518,15.2239963121,0.53488372093,255,0.542554694382,0.500315163656,7.78530370535,0
Giovani Lo Celso,Tottenham,Betis,Tottenham → Betis,5.6,16.2,tkl,Tackles /90,Defending,7,per 90,3.92857142857,3.12682510492,2.0987654321,-1.82980599647,-0.80174632365,1.82980599647,1.02805967282,0.76817328966,2.38202241747,1.33831739096,1.04370502651,1,Context model better,0.561393218863,0.493964231026,12.0110086071,1.19570748664,0.856211013185,28.3929370058,0.697674418605,255,0.542554694382,0.500315163656,7.78530370535,0
Natan,Napoli,Betis,Napoli → Betis,10.6,24.2,tkl,Tackles /90,Defending,7,per 90,1.32075471698,1.35357257809,1.44628099174,0.125526274754,0.0328178611039,0.125526274754,0.0927084136505,0.76817328966,0.163408799087,0.120686848786,0.0427219503017,1,Context model better,0.561393218863,0.493964231026,12.0110086071,0.457738812981,0.370339349343,19.0937410504,0.651162790698,255,0.542554694382,0.500315163656,7.78530370535,0
Ricardo Rodríguez,Torino,Betis,Torino → Betis,30.8,14.2,tkl,Tackles /90,Defending,7,per 90,1.46103896104,1.43625713675,1.97183098592,0.510792024877,-0.0247818242894,0.510792024877,0.535573849166,0.76817328966,0.664943746095,0.69720446724,-0.0322607211458,0,Carry-forward better,0.561393218863,0.493964231026,12.0110086071,0.441156570213,0.504711897544,-14.4065240375,0.441860465116,255,0.542554694382,0.500315163656,7.78530370535,0
Ilaix Moriba,Getafe,Celta Vigo,Getafe → Celta Vigo,6.7,23.7,tkl,Tackles /90,Defending,7,per 90,2.98507462687,2.39102841499,2.86919831224,-0.115876314629,-0.594046211879,0.115876314629,0.478169897249,0.76817328966,0.15084658135,0.622476599597,-0.471630018248,0,Carry-forward better,0.561393218863,0.493964231026,12.0110086071,0.659524702255,0.586229893208,11.1132773035,0.581395348837,255,0.542554694382,0.500315163656,7.78530370535,0
Alex Sola,Alavés,Getafe,Alavés → Getafe,14,11.4,tkl,Tackles /90,Defending,7,per 90,1.92857142857,1.79929662406,1.84210526316,-0.0864661654135,-0.129274804516,0.0864661654135,0.0428086391028,0.76817328966,0.112560754946,0.0557278412032,0.0568329137428,1,Context model better,0.561393218863,0.493964231026,12.0110086071,0.779248153038,0.68829488889,11.6719255341,0.581395348837,255,0.542554694382,0.500315163656,7.78530370535,0
